"Station Name","County","Station Type","Status","Status Date","Primary Responsible Entity","Primary Water Use","Artesian Well","Geothermal Well","Well Total Depth (ft)","Well Completion Date","Method Drilled","Well Construction ID","Metal Tags","USGS ID","Elevation (ft)","Height System","Time Zone","IDTM Easting","IDTM Northing","Latitude","Longitude","Method of Positioning"
"06N 46E 32DD1","TETON","Well","Inactive",2020-06-18,"---","Domestic","No","No",120,1990-06-26,"Air Rotary","328299","---","---",6430,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2737514.11,1403845.28,43.7975200423461,-111.047600044899,"Digitized"
"06S 03E 01ABB1","OWYHEE","Well","Inactive",2020-06-18,"---","Domestic","No","No",428,1973-11-01,"Cable","389957","A0018188","425617116024401",2593,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2333006.68,1306170.42,42.9378610753968,-116.046694492924,"GPS"
"06S 03E 02CBC1","OWYHEE","Well","Inactive",2020-06-18,"---","Irrigation","No","Yes",3050,1964-06-06,"---","382844","---","425544116042901",2555,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2330619.02,1305219.98,42.9287809746781,-116.075651982061,"Digitized"
"06S 03E 05CAC1","OWYHEE","Well","Inactive",2020-06-18,"---","Irrigation","No","Yes",3600,1963-05-01,"Other","390045","---","425541116074901",2670,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2326082.78,1305240.78,42.9279469852584,-116.131209973366,"Digitized"
"06S 03E 09ACC1","OWYHEE","Well","Inactive",2020-06-18,"---","Irrigation","No","Yes",1425,1969-04-15,"Cable","389295","---","425504116055301",2610,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2328683.93,1304033.35,42.9176699847505,-116.098987057052,"Digitized"
"06S 03E 10CAB1","OWYHEE","Well","Inactive",2020-06-18,"---","Irrigation","No","Yes",1150,1969-11-08,"Cable","393818","---","425455116051901",2620,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2329447.95,1303736.52,42.9151699577952,-116.089541984601,"Digitized"
"06S 03E 11CCC1","OWYHEE","Well","Inactive",2020-06-18,"---","Irrigation","No","Yes",1423,1923-02-01,"---","423033","---","425438116043301",2610,"Unknown","(UTC-07:00) Mountain Time (US & Canada)",2330478.06,1303186.31,42.9104480631145,-116.076763243628,"Digitized"
"06S 03E 11DAD1","OWYHEE","Well","Inactive",2020-06-18,"---","Stock","No","Yes",1430,1970-11-05,"Cable","401495","---","425447116033001",2583,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2331913.45,1303428.84,42.9129482657796,-116.059262540765,"Digitized"
"06S 03E 14BCB1","OWYHEE","Well","Active",2020-06-18,"IDWR","Unused","No","Yes",1341.5,1928-03-01,"---","423032","---","425414116043301",2639,"GPS","(UTC-07:00) Mountain Time (US & Canada)",2330446.72,1302456.41,42.9038725032351,-116.076926305136,"Digitized"
"06S 03E 14CCB1","OWYHEE","Well","Inactive",2020-06-18,"---","Domestic","No","No",155,1962-04-18,"Cable","376146","A0011282","425350116043301",2675,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2330483.78,1302179.51,42.9013888245432,-116.076388971772,"GPS"
"06S 03E 23CDD1","OWYHEE","Well","Inactive",2020-06-18,"---","Irrigation","No","No",1343,1968-06-01,"Cable","---","---","425249116035901",2740,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2331166.47,1299804.97,42.8801707441887,-116.067317976043,"Digitized"
"06S 04E 14ABC1","OWYHEE","Well","Inactive",2020-06-18,"---","Irrigation","No","Yes",1913,2003-12-10,"---","379667","---","425425115563801",2665,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2341239.89,1302528.01,42.9068387081263,-115.944813621294,"Digitized"
"06S 04E 14BAA2","OWYHEE","Well","Inactive",2020-06-18,"---","Domestic","No","Yes",140,1970-04-24,"Cable","398893","---","---",2672,"Digitized","(UTC-07:00) Mountain Time (US & Canada)",2341243.82,1302583.56,42.9073394780384,-115.944781228237,"PLSS/Topo"
"06S 04E 14CAD1","OWYHEE","Well","Inactive",2020-06-18,"---","Domestic","No","No",400,1976-09-30,"Air Rotary","389958","---","425357115564801",2665,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2340993.16,1301669.53,42.899060986448,-115.947591053709,"Digitized"
"06S 04E 32BDA1","OWYHEE","Well","Inactive",2020-06-18,"---","Domestic","No","Yes",885,1971-06-10,"Cable","398892","---","425140116002101",2897,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2336061.53,1297556.91,42.8610051524123,-116.0067600131,"Digitized"
"06S 04E 32BDA2","OWYHEE","Well","Inactive",2020-06-18,"---","Domestic","No","No",360,1978-11-08,"---","425532","---","425142116002101",2899,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2336063,1297618.64,42.861561023907,-116.006760028986,"Digitized"
"06S 04E 33BBD1","OWYHEE","Well","Inactive",2020-06-18,"---","Irrigation","No","Yes",1176,1976-03-28,"Cable","389656","---","425144115592601",2848,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2337312.63,1297650.69,42.8621165019711,-115.991481584162,"Digitized"
"06S 05E 24DDD1","OWYHEE","Well","Inactive",2020-06-18,"---","Public Water System","No","Yes",370,1975-02-22,"---","382541","A0004218","425255115475001",2548,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2353154.99,1299445.52,42.8814799817279,-115.798120085214,"Digitized"
"06S 05E 26BBB1","OWYHEE","Well","Inactive",2020-06-18,"---","Industrial and Commercial","No","No",205,1976-06-20,"Cable","399947","A0005197","425249115500401",2515,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2350101.2,1299359.35,42.8801111073799,-115.835472258496,"GPS"
"06S 05E 26BCD1","OWYHEE","Well","Inactive",2020-06-18,"---","Domestic","No","Yes",465,1971-12-13,"---","393994","---","425225115495401",2563,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2350320.87,1298620.81,42.8735068359317,-115.832587022165,"Digitized"
"06S 05E 33DBB1","OWYHEE","Well","Active",2020-06-18,"IDWR","Domestic","No","No",142,1949-01-01,"Cable","---","---","425127115515501",2552,"GPS","(UTC-07:00) Mountain Time (US & Canada)",2347474.26,1296963.8,42.8580298414417,-115.866971773085,"Digitized"
"06S 05E 35CBD1","OWYHEE","Well","Active",2020-06-18,"IDWR","Irrigation","No","Yes",476,1973-05-07,"---","386720","---","425117115495501",2610,"GPS","(UTC-07:00) Mountain Time (US & Canada)",2350270.87,1296524.36,42.8546275434446,-115.832640481945,"GPS"
"06S 06E 12CCB1","OWYHEE","Well","Active",2020-06-18,"IDWR","Irrigation","No","Yes",990,1968-12-24,"Cable","383142","---","425438115413801",2503,"GPS","(UTC-07:00) Mountain Time (US & Canada)",2361627.09,1302591.9,42.9113836150037,-115.695200547189,"GPS"
"06S 07E 02CDD1","OWYHEE","Well","Discontinued",2020-06-18,"---","Domestic","No","Yes",1350,1929-01-01,"Cable","---","---","425527115352301",2485,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2370189.26,1303833.3,42.924063400567,-115.590634032635,"Digitized"
"06S 07E 12ABC1","OWYHEE","Well","Discontinued",2020-06-18,"---","Domestic","No","No",1250,1925-01-01,"---","---","---","425515115340001",2500,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2372063.99,1303427.82,42.9207301803564,-115.567577955496,"Digitized"
"06S 07E 16BBB1","OWYHEE","Well","Inactive",2020-06-18,"---","Unused","No","No",NA,NA,"---","---","---","425427115380601",2778,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2366458,1302053.33,42.9073966052873,-115.63591302788,"Digitized"
"06S 08E 01BBA1","ELMORE","Well","Inactive",2020-06-18,"---","Domestic","No","Yes",150,1973-08-31,"---","---","---","425618115272701",2535,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2381007.64,1305211,42.9382308444371,-115.458407686387,"Digitized"
"06S 08E 02BC1","ELMORE","Well","Inactive",2020-06-18,"---","Domestic","No","No",360,1994-06-22,"Air Rotary","306865","---","---",2500,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2379919.23,1304556.81,42.9321709754309,-115.471603036585,"Digitized"
"06S 08E 03BA1","ELMORE","Well","Inactive",2020-06-18,"---","Domestic","No","No",120,1998-04-16,"Air Rotary","---","---","---",2495,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2378220.03,1304924.48,42.9352112344311,-115.492500003759,"Digitized"
"06S 08E 06CA1","OWYHEE","Well","Inactive",2020-06-18,"---","Domestic","No","No",63,1996-11-14,"Air Rotary","---","---","---",2750,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2374128.2,1304355.89,42.9294281086379,-115.542503044715,"Digitized"
"06S 08E 33ABA1","OWYHEE","Well","Discontinued",2020-06-18,"---","Unused","No","Yes",4000,1959-04-18,"Mud Rotary","425027","---","425156115302101",3080,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2376919.36,1297198.57,42.8654527117979,-115.50674043366,"Digitized"
"06S 09E 01BB1","ELMORE","Well","Inactive",2020-06-18,"---","Domestic","No","No",57,1984-01-26,"Cable","308624","---","---",2500,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2390752.66,1304673.27,42.9348490359308,-115.338898057083,"Digitized"
"06S 09E 03BA1","ELMORE","Well","Inactive",2020-06-18,"---","Domestic","No","No",39,1982-11-22,"Air Rotary","385212","---","---",3000,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2387978.89,1304767.97,42.9352989797283,-115.372901956687,"Digitized"
"06S 09E 10BCC1","ELMORE","Well","Inactive",2020-06-18,"---","Domestic","No","Yes",825,1974-06-14,"---","394033","---","425500115225301",3110,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2387178.36,1302700.12,42.916564919014,-115.382293897172,"Digitized"
"06S 09E 26AAB1","ELMORE","Well","Discontinued",2020-06-18,"---","Domestic","No","No",860,1973-09-15,"Air Rotary","---","---","425247115204701",2950,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2389969.55,1298551.2,42.879620983957,-115.347291939163,"Digitized"
"06S 09E 27ABC1","ELMORE","Well","Inactive",2020-06-18,"---","Stock","No","No",1005,1959-11-16,"---","---","---","425239115221601",3125,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2387946.42,1298337.01,42.8773985291341,-115.372014992706,"Digitized"
"06S 09E 28AA1","ELMORE","Well","Inactive",2020-06-18,"---","Domestic","No","No",1012,1973-10-31,"Air Rotary","---","---","---",3125,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2386885.62,1298346.86,42.8773308329332,-115.385002015864,"Digitized"
"06S 10E 03AA1","ELMORE","Well","Inactive",2020-06-18,"---","Unused","No","No",450,1967-06-14,"Air Rotary","---","---","---",2800,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2398317.09,1304606.13,42.9352912573304,-115.246201025996,"Digitized"
"06S 10E 12CDD1","ELMORE","Well","Inactive",2020-06-18,"---","Domestic","No","Yes",990,1965-05-12,"---","425025","---","425437115125701",3080,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2400681.12,1301782.13,42.9101780011226,-115.216734012799,"Digitized"
"06S 10E 30CAD1","ELMORE","Well","Inactive",2020-06-18,"---","Irrigation","No","No",NA,1980-03-20,"Air Rotary","---","---","425211115184601",2990,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2392697.28,1297397.38,42.8696213784154,-115.31367995114,"Digitized"
"06S 11E 05AC1","ELMORE","Well","Inactive",2020-06-18,"---","Domestic","No","No",360,1997-06-27,"Air Rotary","---","---","---",2700,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2404920.55,1304084.8,42.931449916518,-115.165199049033,"Digitized"
"06S 11E 06BBA1","ELMORE","Well","Active",2020-06-18,"IDWR","Domestic","No","No",445,1963-10-01,"Cable","---","A0011239","425617115120001",2680,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2402038.55,1304818.92,42.9376944425878,-115.200638912605,"Digitized"
"06S 11E 08DDA1","ELMORE","Well","Inactive",2020-06-18,"---","Domestic","No","No",305,1969-03-12,"Cable","362802","---","425441115095801",2785,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2404741.64,1301848.01,42.9112889933836,-115.167010952502,"Digitized"
"06S 11E 14AD1","ELMORE","Well","Inactive",2020-06-18,"---","Domestic","No","No",301,1992-02-12,"Air Rotary","308663","---","---",2760,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2409578.81,1300825.56,42.9026720299417,-115.107597006701,"Digitized"
"06S 12E 05BDD1","GOODING","Well","Active",2020-06-18,"---","Stock","No","Yes",600,1968-10-09,"---","362801","A0006728","425554115032601",3127.2,"High-Precision GPS","(UTC-07:00) Mountain Time (US & Canada)",2413670.95,1304080.96,42.9324565709625,-115.057981040484,"High-Precision GPS"
"06S 12E 25DAA1","TWIN FALLS","Well","Inactive",2020-06-18,"---","Domestic","No","Yes",620,1974-05-13,"---","389265","A0005109","425221114580701",3393,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2420780.32,1297351.72,42.8726388635894,-114.96991661856,"GPS"
"06S 13E 05ABC1","GOODING","Well","Active",2020-06-18,"IDWR","Domestic","No","No",260,1972-12-21,"Cable","388645","A0014501","425607114561801",3295,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2423364.33,1304220.58,42.9347499225367,-114.939222276338,"Digitized"
"06S 13E 05CCD1","GOODING","Well","Destroyed",2020-06-18,"---","Domestic","No","No",438,1947-01-01,"Cable","---","---","425527114564901",3280,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2422670.91,1303072.89,42.9243461215658,-114.947561049125,"GPS"
"06S 13E 08BDA2","GOODING","Well","Active",2020-06-18,"IDWR","Domestic","No","No",320,NA,"---","---","---","425511114562301",3250,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2423231.83,1302542.14,42.9196239323034,-114.940615952003,"Digitized"
"06S 13E 18ABC1","TWIN FALLS","Well","Active",2020-06-18,"IDWR","Industrial and Commercial","No","Yes",2005,1983-06-02,"Air Rotary","389845","---","425421114572901",2830,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2421711.02,1301010.61,42.9056794769752,-114.959033570818,"Digitized"
"06S 13E 23ABA2","GOODING","Well","Active",2020-06-18,"IDWR","Domestic","No","No",280,1978-03-25,"Air Rotary","351435","---","425340114523002",3298.07,"High-Precision GPS","(UTC-07:00) Mountain Time (US & Canada)",2428502.88,1299656.6,42.8941544197324,-114.875671234089,"GPS"
"06S 13E 24CCC1","GOODING","Well","Destroyed",2020-06-18,"---","Domestic","No","No",222,1920-01-01,"Cable","---","---","425251114521001",3262.23,"High-Precision GPS","(UTC-07:00) Mountain Time (US & Canada)",2428918.31,1298134.23,42.8804854562892,-114.870391011722,"GPS"
"06S 13E 24CCC2","GOODING","Well","Active",2020-06-18,"IDWR","Stock","No","No",255,2012-10-26,"Air Rotary","433733","---","425250114521401",3262.23,"High-Precision GPS","(UTC-07:00) Mountain Time (US & Canada)",2428912.19,1298139.61,42.880533329382,-114.870466623332,"GPS"
"06S 13E 25DBC1","GOODING","Well","Active",2023-04-12,"IDWR","Domestic","No","No",280,1980-12-11,"Mud Rotary","---","---","425210114513101",3265.4,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2429830.03,1296896.7,42.869426721336,-114.859073702975,"GPS"
"06S 13E 35ACD1","GOODING","Well","Active",2020-06-18,"IDWR","Domestic","No","No",410,1980-05-01,"---","428621","---","425056114523501",3248.2,"High-Precision GPS","(UTC-07:00) Mountain Time (US & Canada)",2428283.6,1295779.57,42.859224194037,-114.877861574852,"High-Precision GPS"
"06S 13E 35DBA1","GOODING","Well","Discontinued",2020-06-18,"---","Unused","No","No",NA,NA,"---","---","---","425129114524101",3246.4,"High-Precision GPS","(UTC-07:00) Mountain Time (US & Canada)",2428264.8,1295651.26,42.8580670936109,-114.878075302646,"GPS"
"06S 13E 36ABA1","GOODING","Well","Active",2023-07-28,"---","Public Water System","No","No",225,NA,"---","---","---","425150114512301",3274.29,"High-Precision GPS","(UTC-07:00) Mountain Time (US & Canada)",2429975.08,1296269.36,42.8637912791922,-114.857219916962,"GPS"
"06S 13E 36ACD1","GOODING","Well","Active",2023-09-06,"","Domestic","","",NA,NA,"","","","",3277.69,"Digitized","(UTC-07:00) Mountain Time (US & Canada)",2430066.54,1295678.81,42.8584821648672,-114.856026950613,"High-Precision GPS"
"06S 14E 02BAA1","GOODING","Well","Inactive",2020-06-18,"---","Irrigation","No","No",320,1976-03-05,"Cable","351419","---","425619114454101",3583,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2437806.01,1304492.42,42.9385129747187,-114.762276939711,"Digitized"
"06S 14E 09ABB1","GOODING","Well","Discontinued",2020-06-18,"---","Domestic","No","No",170,1978-07-26,"Cable","349073","---","425524114475601",3443,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2434730.16,1302824.36,42.9232359958103,-114.799778036398,"Digitized"
"06S 14E 12ADD1","GOODING","Well","Inactive",2020-06-18,"---","Irrigation","No","No",386,1965-05-04,"---","386047","---","425507114440301",3627,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2440007.81,1302251.81,42.9185140030346,-114.735052971475,"Digitized"
"06S 14E 18AAA2","GOODING","Well","Inactive",2020-06-18,"---","Domestic","No","No",108,1990-03-04,"Air Rotary","314395","---","425428114495001",3358,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2432128.7,1301121.95,42.9076799019753,-114.831445455535,"Digitized"
"06S 14E 18AAD1","GOODING","Well","Active",2020-06-18,"IDWR","Irrigation","No","No",180,1980-12-29,"Air Rotary","358124","A0002811","425423114495001",3359.6,"High-Precision GPS","(UTC-07:00) Mountain Time (US & Canada)",2432110.56,1301153.66,42.9079638138208,-114.831671492323,"GPS"
"06S 14E 28DDD1","GOODING","Well","Discontinued",2020-06-18,"---","Domestic","No","No",150,1934-01-01,"Cable","---","---","425158114472901",3388,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2435292.01,1296510.38,42.866430323848,-114.79216604345,"GPS"
"06S 14E 30BCC1","GOODING","Well","Active",2020-06-18,"IDWR","Domestic","No","No",NA,NA,"---","337465","---","425227114510001",3318.38,"High-Precision GPS","(UTC-07:00) Mountain Time (US & Canada)",2430573.75,1297420.37,42.8742099566629,-114.850034216006,"GPS"
"06S 14E 33BAA2","GOODING","","",NA,"","","","",NA,NA,"","","","",NA,"","",2434367.93340055,1296381.3768792,42.8651899,-114.8034626,""
"06S 14E 35DBD1","GOODING","Well","Inactive",2020-06-18,"---","Irrigation","No","No",250,1973-02-01,"Cable","381172","---","425117114452201",3472,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2438112.09,1295173.39,42.8546250195629,-114.757497975014,"GPS"
"06S 15E 02BDB1","GOODING","Well","Inactive",2020-06-18,"---","Irrigation","No","No",230,1977-03-28,"Cable","389482","---","425600114384301",3605,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2447275.89,1303830.21,42.9332640545474,-114.646155431562,"Digitized"
"06S 15E 04CBC1","GOODING","Well","Inactive",2020-06-18,"---","Domestic","No","No",200,1920-01-01,"Cable","---","---","425545114412901",3590,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2443508.92,1303394.38,42.9290697247781,-114.692274043419,"Digitized"
"06S 15E 05DCC1","GOODING","Well","Active",2020-06-18,"IDWR","Domestic","No","No",305,2005-07-25,"Air Rotary","405320","---","425531114420501",3587,"Digitized","(UTC-07:00) Mountain Time (US & Canada)",2442766.27,1302971.7,42.9252082947636,-114.70133105904,"GPS"
"06S 15E 07CDD1","GOODING","Well","Active",2020-06-18,"---","Irrigation","No","No",255,1973-06-06,"Cable","---","---","425435114431901",3588,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2440996.93,1301256.08,42.909625114946,-114.72282995319,"Digitized"
"06S 15E 17DCD1","GOODING","Well","Discontinued",2020-06-18,"---","Domestic","No","No",300,1979-04-26,"Air Rotary","357049","A0014156","425343114415901",3582,"PLSS/Topo","(UTC-07:00) Mountain Time (US & Canada)",2442792.73,1299638.29,42.8951943986894,-114.700666759308,"GPS"
