_id,site_code,stn_id,swn,well_name,continuous_data_station_number,latitude,longitude,gse,rpe,gse_method,gse_acc,basin_code,basin_name,county_name,well_depth,well_use,well_type,wcr_no,monitoring_program,geology
28617,364974N1203529W001,51574,16S15E32H001M,16S/15E-32H01,,36.49742,-120.35291,334.8,334.8,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,1462.0,Irrigation,Single Well,E0173424,VOLUNTARY,['Q']
28628,365000N1202432W001,18742,16S16E33D002M,16S/16E-33D02,,36.5008,-120.24338,238.8,238.8,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,550.0,Irrigation,Single Well,373583,VOLUNTARY,['Q']
28629,365002N1178980W001,57473,,Keeler-Swansea Lower,,36.50026,-117.89801,3606.28,3609.28,Unknown,Unknown,6-012.01,Owens Valley,Inyo,340.0,Observation,Single Well,,SGMA,['Q']
28633,365005N1191870W001,16949,16S26E30Q001M,16S26E30Q001M,,36.5005,-119.187,408.2,410.2,USGS quad,5 ft.,5-022.11,Kaweah,Tulare,50.0,Irrigation,Single Well,,SGMA,['Qoa']
28636,365008N1203532W001,35835,16S15E32A006M,16S/15E-32A06,,36.50061,-120.35327,328.8,328.8,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,1218.0,Irrigation,Single Well,498628,SGMA,['Q']
28640,365014N1203074W001,20592,16S15E26P002M,16S/15E-26P02,,36.50182,-120.30728,288.8,288.8,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,1198.0,Irrigation,Single Well,4318,VOLUNTARY,['Q']
28642,365017N1202255W001,46971,16S16E33A001M,16S/16E-33A01,,36.50165,-120.2255,217.8,217.8,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,1042.0,Irrigation,Single Well,E0080837,VOLUNTARY,['Q']
28646,365017N1203127W001,20591,16S15E26N003M,16S/15E-26N03,,36.50162,-120.31285,294.8,294.8,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,1650.0,Irrigation,Single Well,,VOLUNTARY,['Q']
28651,365019N1202891W001,46951,16S15E25Q003M,16S/15E-25Q03,,36.50187,-120.28908,263.8,263.8,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,1202.0,Irrigation,Single Well,E074868,VOLUNTARY,['Q']
28660,365022N1202066W001,21119,16S16E26N001M,16S/16E-26N01,,36.50219,-120.20665,204.8,204.8,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,558.0,Irrigation,Single Well,360169,VOLUNTARY,['Q']
28664,365024N1201313W001,20133,16S17E28N004M,16S/17E-28N04,,36.50247,-120.1304,195.8,195.8,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,1040.0,Irrigation,Single Well,410853,VOLUNTARY,['Q']
28679,365031N1204346W001,20423,16S14E27P001M,16S/14E-27P01,,36.50241,-120.43465,504.9,504.9,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,2050.0,Irrigation,Single Well,,VOLUNTARY,['Q']
28685,365036N1197552W001,51533,,KRCDMW10,,36.50356,-119.7552,250.88,250.38,GPS,0.1 ft.,5-022.08,Kings,Fresno,270.0,Observation,Single Well,E0273439,SGMA,['Q']
28686,365036N1198091W001,51532,,KRCDMW09,,36.50358,-119.80913,239.3,238.8,GPS,0.1 ft.,5-022.08,Kings,Fresno,300.0,Observation,Single Well,E0273440,SGMA,['Q']
28688,365039N1201882W001,21118,16S16E25N001M,16S/16E-25N01,,36.50344,-120.1882,197.8,197.8,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,546.0,Irrigation,Single Well,21944,VOLUNTARY,['Q']
28690,365053N1202888W001,20590,16S15E25K001M,16S/15E-25K01,,36.50508,-120.28859,268.8,268.8,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,1100.0,Irrigation,Single Well,24357,VOLUNTARY,['Q']
28691,365054N1204069W001,46939,16S14E25M001M,16S/14E-25M01,,36.50535,-120.40685,452.8,452.8,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,2100.0,Irrigation,Single Well,E0093872,VOLUNTARY,['Q']
28696,365071N1199693W001,36300,16S18E25M001M,16S18E25M001M,,36.50674,-119.96957,207.72,208.72,Unknown,Unknown,5-022.08,Kings,Fresno,196.0,Irrigation,Single Well,,VOLUNTARY,['Q']
28698,365076N1202801W001,51572,16S15E25J001M,16S/15E-25J01,,36.50763,-120.28013,280.4,280.4,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,1300.0,Irrigation,Single Well,E0308118,VOLUNTARY,['Q']
28700,365079N1203527W001,46952,16S15E29R001M,16S/15E-29R01,,36.50792,-120.35273,332.8,332.8,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,1310.0,Irrigation,Single Well,E0080807,VOLUNTARY,['Q']
28701,365079N1203527W002,46953,16S15E30N001M,16S/15E-30N01,,36.50792,-120.35273,416.8,416.8,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,2270.0,Irrigation,Single Well,E0094478,VOLUNTARY,['Q']
28702,365081N1203524W001,35561,16S15E29J002M,16S/15E-29J02,,36.50787,-120.35273,318.0,318.0,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,2350.0,Irrigation,Single Well,,VOLUNTARY,['Q']
28703,365082N1201338W001,35021,16S17E28M002M,16S/17E-28M02,,36.50862,-120.13392,192.8,192.8,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,1040.0,Irrigation,Single Well,410854,SGMA,['Q']
28705,365085N1214551W001,58465,16S05E30J002M,16S05E30J002M,,36.50857,-121.45516,126.9,128.2,Digital Elevation Model,Unknown,3-004.01,180/400 Foot Aquifer,Monterey,443.0,Irrigation,Single Well,,SGMA,['Q']
28711,365089N1202616W001,21123,16S16E29E001M,16S/16E-29E01,,36.50898,-120.26163,244.8,244.8,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,995.0,Irrigation,Single Well,411628,SGMA,['Q']
28712,365089N1203338W001,35875,16S15E27M001M,16S/15E-27M01,,36.50858,-120.3342,302.7,302.7,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,1180.0,Irrigation,Single Well,560680,VOLUNTARY,['Q']
28715,365092N1203166W001,21120,16S16E27H001M,16S/16E-27H01,,36.50941,-120.20704,198.8,198.8,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,510.0,Irrigation,Single Well,23442,VOLUNTARY,['Q']
28716,365092N1203343W001,21121,16S16E28J001M,16S/16E-28J01,,36.5092,-120.3343,214.75,215.75,Unknown,Unknown,5-022.09,Westside,Fresno,1107.0,Irrigation,Single Well,,VOLUNTARY,['Q']
28718,365094N1202249W001,34656,16S16E27E001M,16S/16E-27E01,,36.5092,-120.22495,212.8,212.8,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,560.0,Irrigation,Single Well,396630,VOLUNTARY,['Q']
28728,365122N1214080W001,50618,16S05E27G001M,2519,,36.51224,-121.40796,275.0,275.3,USGS quad,5 ft.,3-004.02,East Side Aquifer,Monterey,1122.0,Irrigation,Single Well,50822,SGMA,['Qoa']
28735,365133N1204343W001,46941,16S14E27C001M,16S/14E-27C01,,36.51327,-120.4343,461.9,461.9,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,1880.0,Irrigation,Single Well,E0094195,VOLUNTARY,['Q']
28739,365139N1180028W001,57460,,DELTA W(3)_10,,36.51392,-118.00285,3566.17,3567.22,Unknown,Unknown,6-012.01,Owens Valley,Inyo,10.0,Observation,Single Well,,SGMA,['Q']
28746,365147N1214691W001,58480,16S05E30E001M,16S05E30E001M,,36.51479,-121.46918,122.7,122.7,Digital Elevation Model,Unknown,3-004.01,180/400 Foot Aquifer,Monterey,263.0,Irrigation,Single Well,,SGMA,['Q']
28750,365153N1202038W001,17763,18S16E23L001M,18S/16E-23L01,,36.3493,-120.20325,294.1,294.1,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,1750.0,Irrigation,Single Well,460813,VOLUNTARY,['Q']
28751,365156N1214915W001,58463,16S04E25G001M,16S04E25G001M,,36.51568,-121.49156,110.1,111.3,Digital Elevation Model,Unknown,3-004.01,180/400 Foot Aquifer,Monterey,560.0,Irrigation,Single Well,,SGMA,['Q']
28753,365158N1203338W001,35874,16S15E27D001M,16S/15E-27D01,,36.51576,-120.3338,297.7,297.7,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,1330.0,Irrigation,Single Well,87597,VOLUNTARY,['Q']
28756,365159N1204228W001,46940,16S14E26D001M,16S/14E-26D01,,36.51587,-120.42278,435.9,435.9,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,2220.0,Irrigation,Single Well,0944109,VOLUNTARY,['Q']
28763,365161N1202893W001,20589,16S15E24P001M,16S/15E-24P01,,36.5161,-120.28893,258.7,258.7,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,1104.0,Irrigation,Single Well,,VOLUNTARY,['Q']
28764,365161N1202980W001,46950,16S15E24N005M,16S/15E-24N05,,36.51608,-120.29797,265.7,265.7,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,1120.0,Irrigation,Single Well,E0091250,VOLUNTARY,['Q']
28765,365161N1203141W001,20587,16S15E23N002M,16S/15E-23N02,,36.51616,-120.31405,277.7,277.7,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,1525.0,Irrigation,Single Well,118919,VOLUNTARY,['Q']
28767,365161N1203218W001,51581,16S15E22Q001M,16S/15E-22Q01,,36.51613,-120.32177,284.1,284.1,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,1325.0,Irrigation,Single Well,E0301787,VOLUNTARY,['Q']
28768,365161N1203296W001,20583,16S15E22P001M,16S/15E-22P01,,36.51602,-120.32945,288.7,288.7,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,1200.0,Irrigation,Single Well,04328,VOLUNTARY,['Q']
28769,365162N1202615W001,46968,16S16E20N003M,16S/16E-20N03,,36.51618,-120.26152,237.7,237.7,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,1002.0,Irrigation,Single Well,E0080934,VOLUNTARY,['Q']
28774,365164N1202432W001,51570,16S16E21N002M,16S/16E-21N02,,36.51637,-120.24318,222.7,222.7,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,1080.0,Irrigation,Single Well,E0309541,VOLUNTARY,['Q']
28781,365164N1204069W001,46938,16S14E24N001M,16S/14E-24N01,,36.51635,-120.40687,414.8,414.8,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,1700.0,Irrigation,Single Well,399285,VOLUNTARY,['Q']
28784,365167N1201343W001,49197,16S17E29A001M,16S/17E-29A01,,36.51667,-120.13427,189.7,189.7,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,1120.0,Irrigation,Single Well,E0151900,VOLUNTARY,['Q']
28785,365167N1201827W001,34655,16S16E24P002M,16S/16E-24P02,,36.51681,-120.18273,190.8,190.8,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,520.0,Irrigation,Single Well,381715,VOLUNTARY,['Q']
28788,365167N1214328W001,50619,16S05E28D001M,871,,36.51667,-121.43277,168.0,169.0,USGS quad,5 ft.,3-004.02,East Side Aquifer,Monterey,832.0,Irrigation,Single Well,,VOLUNTARY,['Q']
28807,365175N1202063W001,34654,16S16E23N003M,16S/16E-23N03,,36.51671,-120.20626,195.75,195.75,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,558.0,Irrigation,Single Well,21927,VOLUNTARY,['Q']
28811,365179N1198633W001,51530,,KRCDMW07,,36.5179,-119.86331,226.78,226.28,GPS,0.1 ft.,5-022.08,Kings,Fresno,280.0,Observation,Single Well,E0273451,SGMA,['Q']
28812,365179N1215155W001,58464,16S04E27B002M,16S04E27B002M,,36.51796,-121.51554,104.0,104.3,USGS quad,5 ft.,3-004.01,180/400 Foot Aquifer,Monterey,300.0,Irrigation,Single Well,,VOLUNTARY,['Qoa']
28828,365194N1179184W001,57466,,Fault Test T5,,36.51941,-117.91841,3587.73,3589.61,Unknown,Unknown,6-012.01,Owens Valley,Inyo,425.0,Other,Single Well,,SGMA,['Q']
28829,365197N1179174W001,57465,,Fault Test T3,,36.51976,-117.91748,3588.11,3589.74,Unknown,Unknown,6-012.01,Owens Valley,Inyo,430.0,Observation,Single Well,,SGMA,['Q']
28832,365205N1201516W001,20114,16S17E20M001M,16S/17E-20M01,,36.52038,-120.15147,188.7,188.7,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,578.0,Irrigation,Single Well,142604,VOLUNTARY,['Q']
28834,365208N1203708W001,46948,16S15E19J001M,16S/15E-19J01,,36.52247,-120.37075,333.8,333.8,Unknown,Unknown,5-022.09,Westside,Fresno,1060.0,Irrigation,Single Well,749106,VOLUNTARY,['Q']
28840,365225N1218113W001,46624,,Center Street,,36.52249,-121.81134,135.54,135.04,Surveyed to a benchmark,0.1 ft.,3-007,Carmel Valley,Monterey,57.0,Observation,Single Well,137407,CASGEM,['Q']
28841,365227N1201335W001,20118,16S17E21M002M,16S/17E-21M02,,36.52174,-120.13372,186.7,186.7,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,640.0,Irrigation,Single Well,458494,VOLUNTARY,['Q']
28842,365230N1203434W001,50496,16S15E21L001M,16S/15E-21L01,,36.52295,-120.34341,290.7,290.7,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,1210.0,Irrigation,Single Well,E0242569,SGMA,['Q']
28846,365231N1203071W001,20586,16S15E23F003M,16S/15E-23F03,,36.52332,-120.30832,264.7,264.7,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,1075.0,Irrigation,Single Well,492619,VOLUNTARY,['Q']
28847,365231N1203679W001,50406,16S15E20M002M,16S/15E-20M02,,36.52312,-120.36789,329.0,329.0,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,1207.0,Irrigation,Single Well,E0217727,VOLUNTARY,['Q']
28848,365232N1203164W001,49887,16S15E22H001M,16S/15E-22H01,,36.52319,-120.31636,267.7,267.7,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,1202.0,Irrigation,Single Well,E0133854,VOLUNTARY,['Q']
28849,365233N1202610W001,35855,16S16E20M001M,16S/16E-20M01,,36.52327,-120.26152,229.7,229.7,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,1204.0,Irrigation,Single Well,4331,VOLUNTARY,['Q']
28853,365235N1199902W001,20807,16S18E22J001M,16S18E22J001M,,36.52404,-119.98993,195.2,195.26,Surveyed to a benchmark,0.1 ft.,5-022.08,Kings,Fresno,500.0,Irrigation,Single Well,,SGMA,['Q']
28855,365235N1202248W001,46969,16S16E22E002M,16S/16E-22E02,,36.52353,-120.22482,204.7,204.7,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,1194.0,Irrigation,Single Well,E0091258,VOLUNTARY,['Q']
28858,365239N1203524W001,39979,16S15E20H001M,16S/15E-20H01,,36.52338,-120.3523,297.7,297.7,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,1196.0,Irrigation,Single Well,04320,VOLUNTARY,['Q']
28864,365242N1202246W001,34653,16S16E22E001M,16S/16E-22E01,,36.524,-120.22469,203.7,203.7,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,750.0,Irrigation,Single Well,74552,VOLUNTARY,['Q']
28866,365244N1202060W001,39340,16S16E23E001M,16S/16E-23E01,,36.52432,-120.20628,192.7,192.7,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,540.0,Irrigation,Single Well,457290,VOLUNTARY,['Q']
28867,365244N1203157W001,20584,16S15E23E003M,16S/15E-23E03,,36.52442,-120.31568,268.0,268.0,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,1757.0,Irrigation,Single Well,,VOLUNTARY,['Q']
28869,365244N1218276W001,46623,,Reimers #1,,36.52444,-121.82758,102.25,102.1,Surveyed to a benchmark,0.1 ft.,3-007,Carmel Valley,Monterey,122.0,Observation,Single Well,290003,CASGEM,['Q']
28877,365270N1204334W001,46937,16S14E22G001M,16S/14E-22G01,,36.52697,-120.43342,417.9,417.9,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,1855.0,Irrigation,Single Well,585125,VOLUNTARY,['Q']
28878,365273N1218469W001,46620,,Williams South,,36.52728,-121.84689,87.33,87.08,Surveyed to a benchmark,0.1 ft.,3-007,Carmel Valley,Monterey,100.0,Observation,Single Well,,CASGEM,['Q']
28880,365275N1218283W001,46622,,Carmel Valley High 1,,36.5275,-121.82832,112.94,112.42,Surveyed to a benchmark,0.1 ft.,3-007,Carmel Valley,Monterey,180.0,Observation,Single Well,290005,CASGEM,['Q']
28885,365291N1218306W001,46621,,Schulte Road,,36.52905,-121.83063,110.56,109.0,Surveyed to a benchmark,0.1 ft.,3-007,Carmel Valley,Monterey,58.0,Observation,Single Well,137406,CASGEM,['Q']
28893,365300N1200900W001,48458,,KRCDB05,,36.53,-120.09,179.428,179.428,GPS,0.1 ft.,5-022.08,Kings,Fresno,625.0,Irrigation,Single Well,24029,VOLUNTARY,['Q']
28895,365300N1203338W001,20582,16S15E22D001M,16S/15E-22D01,,36.53007,-120.33388,269.7,269.7,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,1816.0,Irrigation,Single Well,,VOLUNTARY,['Q']
28898,365303N1203613W001,20580,16S15E20B001M,16S/15E-20B01,,36.53019,-120.36111,300.7,300.7,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,1150.0,Irrigation,Single Well,384395,VOLUNTARY,['Q']
28899,365303N1203974W001,17316,16S14E24B001M,16S/14E-24B01,,36.52986,-120.39748,357.8,357.8,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,2760.0,Irrigation,Single Well,,VOLUNTARY,['Q']
28904,365305N1202797W001,51236,16S16E18N004M,16S/16E-18N04,,36.53052,-120.27971,237.3,237.3,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,1302.0,Irrigation,Single Well,E0257099,VOLUNTARY,['Q']
28908,365306N1202657W001,46967,16S16E18R001M,16S/16E-18R01,,36.53062,-120.26568,227.7,227.7,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,915.0,Irrigation,Single Well,E054466,VOLUNTARY,['Q']
28909,365306N1202974W001,20436,16S15E13G001M,16S/15E-13G01,,36.53767,-120.28669,234.7,234.7,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,570.0,Irrigation,Single Well,49129,VOLUNTARY,['Q']
28912,365306N1203520W001,51408,16S15E16N001M,16S/15E-16N01,,36.5306,-120.35197,286.3,286.3,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,1180.0,Irrigation,Single Well,E0297079,VOLUNTARY,['Q']
28913,365306N1203692W001,25951,16S15E17N003M,16S15E17N003M,,36.5306,-120.3692,313.23,314.73,Unknown,Unknown,5-022.09,Westside,Fresno,1270.0,Observation,Single Well,411493,VOLUNTARY,['Q']
28916,365307N1202529W001,46966,16S16E17P001M,16S/16E-17P01,,36.53073,-120.25288,218.7,218.7,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,1080.0,Irrigation,Single Well,E062792,VOLUNTARY,['Q']
28918,365308N1202246W001,19458,16S16E15N001M,16S/16E-15N01,,36.53087,-120.22457,199.72,199.72,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,611.0,Irrigation,Single Well,,VOLUNTARY,['Q']
28920,365308N1202710W001,35854,16S16E18P001M,16S/16E-18P01,,36.53092,-120.27097,230.7,231.7,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,1540.0,Irrigation,Single Well,,VOLUNTARY,['Q']
28922,365308N1203699W001,20573,16S15E17N001M,16S/15E-17N01,,36.53064,-120.37022,311.73,311.73,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,1672.0,Irrigation,Single Well,,VOLUNTARY,['Q']
28925,365308N1204341W001,35899,16S14E15Q001M,16S/14E-15Q01,,36.53098,-120.43362,407.0,407.0,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,1948.0,Irrigation,Single Well,,VOLUNTARY,['Q']
28929,365311N1202046W001,46963,16S16E14N003M,16S/16E-14N03,,36.53112,-120.20459,188.7,188.7,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,548.0,Irrigation,Single Well,E005956,VOLUNTARY,['Q']
28930,365311N1203810W001,20577,16S15E18P004M,16S/15E-18P04,,36.53121,-120.38064,327.7,327.7,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,1410.0,Irrigation,Single Well,419283,VOLUNTARY,['Q']
28932,365312N1201732W001,54393,,FC-1A,,36.53121,-120.17317,183.6,183.6,Surveyed to a benchmark,0.1 ft.,5-022.08,Kings,Fresno,760.0,Observation,Part of a nested/multi-completion well,,SGMA,['Q']
28933,365312N1201732W002,54394,,FC-1B,,36.53121,-120.17317,183.6,183.6,Surveyed to a benchmark,0.1 ft.,5-022.08,Kings,Fresno,760.0,Observation,Part of a nested/multi-completion well,,SGMA,['Q']
28941,365313N1202071W001,50853,16S16E15R001M,16S/16E-15R01,,36.53128,-120.20708,189.4,189.4,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,1245.0,Irrigation,Single Well,E0173678,VOLUNTARY,['Q']
28948,365314N1202060W001,39243,16S16E14N004M,16S/16E-14N04,,36.53145,-120.20597,188.7,188.7,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,546.0,Irrigation,Single Well,94056,VOLUNTARY,['Q']
28949,365314N1202432W001,19461,16S16E16N002M,16S/16E-16N02,,36.53143,-120.24313,212.7,212.7,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,510.0,Irrigation,Single Well,23410,VOLUNTARY,['Q']
28950,365315N1202247W001,48611,16S16E15N004M,16S/16E-15N04,,36.53145,-120.22468,199.7,199.7,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,483.0,Irrigation,Single Well,148754,VOLUNTARY,['Q']
28956,365317N1200970W001,54421,,SL205254275-MW-HS,,36.53169,-120.097,0.0,0.0,Unknown,Unknown,5-022.08,Kings,Fresno,400.0,Public Supply,Single Well,00783384,SGMA,['Q']
28960,365317N1204574W001,35900,16S14E16N001M,16S/14E-16N01,,36.53116,-120.45696,500.9,500.9,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,2027.0,Irrigation,Single Well,,VOLUNTARY,['Q']
28962,365318N1201136W001,54388,,B06,,36.53179,-120.11359,180.01,180.46,Surveyed to a benchmark,0.1 ft.,5-022.08,Kings,Fresno,588.0,Observation,Single Well,,SGMA,['Q']
28967,365320N1214752W001,58479,16S04E13R002M,16S04E13R002M,,36.532,-121.47523,117.6,118.0,Digital Elevation Model,Unknown,3-004.01,180/400 Foot Aquifer,Monterey,286.0,Irrigation,Single Well,,SGMA,['Q']
28971,365324N1202249W001,25958,16S16E15N003M,16S/16E-15N03,,36.53234,-120.22489,198.72,199.22,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,20.0,Observation,Single Well,,VOLUNTARY,['Q']
28973,365326N1218481W001,46619,,Williams North,,36.53258,-121.84815,99.43,96.6,USGS quad,10 ft.,3-007,Carmel Valley,Monterey,77.0,Observation,Single Well,492670,CASGEM,['Q']
28980,365340N1203339W001,51433,16S15E15M002M,16S/15E-15M02,,36.53402,-120.33388,263.1,263.1,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,1220.0,Irrigation,Single Well,E0297080,VOLUNTARY,['Q']
28982,365342N1218706W001,46618,,Valley Greens Drive,,36.53415,-121.87062,68.44,68.18,Surveyed to a benchmark,0.1 ft.,3-007,Carmel Valley,Monterey,50.0,Observation,Single Well,137401,CASGEM,['Q']
28985,365346N1215099W001,58462,16S04E15R002M,16S04E15R002M,,36.53463,-121.50995,107.1,109.3,Digital Elevation Model,Unknown,3-004.01,180/400 Foot Aquifer,Monterey,300.0,Irrigation,Single Well,,SGMA,['Q']
28986,365347N1180224W001,57481,,T348,,36.53476,-118.02245,3640.2,3641.69,Unknown,Unknown,6-012.01,Owens Valley,Inyo,20.0,Observation,Single Well,,SGMA,['Q']
28987,365347N1202341W001,35851,16S16E16L001M,16S/16E-16L01,,36.53452,-120.23456,202.7,202.7,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,504.0,Irrigation,Single Well,28618,VOLUNTARY,['Q']
28988,365351N1214389W001,57611,16S05E17R001M,10410,,36.53513,-121.43898,186.0,186.4,Digital Elevation Model,Unknown,3-004.02,East Side Aquifer,Monterey,299.0,Irrigation,Single Well,,SGMA,['Qoa']
28990,365358N1204068W001,50595,16S14E13M001M,16S/14E-13M01,,36.53583,-120.40681,356.8,356.8,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,2386.0,Irrigation,Single Well,E0260772,VOLUNTARY,['Q']
28993,365372N1203885W001,20574,16S15E18M001M,16S/15E-18M01,,36.53726,-120.38862,328.7,328.7,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,1980.0,Irrigation,Single Well,,VOLUNTARY,['Q']
28995,365374N1199938W001,61362,,MAGSA_069,,36.53743,-119.9938,193.71,193.71,Digital Elevation Model,Unknown,5-022.08,Kings,Fresno,497.0,Irrigation,Single Well,,SGMA,['Q']
28999,365377N1202886W001,47958,16S15E13G002M,16S/15E-13G02,,36.53774,-120.28862,234.7,234.7,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,1075.0,Irrigation,Single Well,492619,VOLUNTARY,['Q']
29000,365378N1202624W001,19463,16S16E18J001M,16S/16E-18J01,,36.53776,-120.26198,220.7,220.7,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,788.0,Irrigation,Single Well,48351,VOLUNTARY,['Q']
29001,365378N1203343W001,20439,16S15E16H001M,16S/15E-16H01,,36.53768,-120.33433,252.7,252.7,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,660.0,Irrigation,Single Well,116618,VOLUNTARY,['Q']
29003,365380N1203249W001,46945,16S15E15G001M,16S/15E-15G01,,36.53798,-120.32487,253.7,253.7,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,1125.0,Irrigation,Single Well,E0091286,VOLUNTARY,['Q']
29004,365380N1203521W001,46946,16S15E16E001M,16S/15E-16E01,,36.53801,-120.35214,267.7,267.7,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,1200.0,Irrigation,Single Well,410895,SGMA,['Q']
29005,365380N1218680W001,46617,,Brookdale Drive,,36.53799,-121.86797,57.96,57.89,Surveyed to a benchmark,0.1 ft.,3-007,Carmel Valley,Monterey,39.0,Observation,Single Well,137405,CASGEM,['Q']
29006,365381N1202160W001,19457,16S16E15F001M,16S/16E-15F01,,36.53808,-120.2162,190.7,190.7,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,560.0,Irrigation,Single Well,565537,VOLUNTARY,['Q']
29007,365381N1202429W001,19460,16S16E16M001M,16S/16E-16M01,,36.53768,-120.24331,204.7,204.7,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,560.0,Irrigation,Single Well,23409,VOLUNTARY,['Q']
29008,365381N1203792W001,46947,16S15E18G001M,16S/15E-18G01,,36.53808,-120.37923,309.7,309.7,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,1262.0,Irrigation,Single Well,E0080899,VOLUNTARY,['Q']
29009,365381N1204163W001,17304,16S14E14F001M,16S/14E-14F01,,36.53837,-120.41662,358.8,358.8,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,2803.0,Irrigation,Single Well,,SGMA,['Q']
29013,365383N1202071W001,51566,16S16E15H001M,16S/16E-15H01,,36.53827,-120.2071,186.8,186.8,USGS quad,2.5 ft.,5-022.09,Westside,Fresno,1180.0,Irrigation,Single Well,E0257319,VOLUNTARY,['Q']
